stop_id,betweenness_centrality
2954B,0.007578152373047242
1153,0.007547122852336976
1152,0.007546961240249943
2719,0.0075330626007651365
3524,0.007524981996413505
3530,0.007524820384326472
3522,0.00752465877223944
3529,0.007524497160152407
3526,0.007524335548065374
2452,0.007500255347097512
4405,0.00749831600205312
4408,0.007498154389966088
4403,0.007497992777879055
4402,0.007497831165792022
4401,0.00749766955370499
2707,0.007494114087790272
1829,0.007475690309868551
1828,0.007475528697781519
1252,0.007475367085694486
1835,0.007475205473607454
1826,0.007475043861520421
1825,0.007474882249433388
1823,0.007474720637346356
1822,0.007474559025259323
1821,0.0074743974131722905
1834,0.007474235801085258
1819,0.007474074188998225
1818,0.0074739125769111925
5287,0.00747375096482416
1816,0.007473589352737127
1815,0.007473427740650095
1814B,0.007473266128563062
1813,0.007473104516476029
1812,0.007472942904388997
1811,0.007472781292301964
1810,0.007472619680214931
1809,0.007472458068127899
6473,0.007472296456040866
1807,0.007472134843953833
1806,0.007471973231866801
2395,0.007471811619779768
4123,0.007389389455393125
1521,0.0073826017477377544
1520,0.007382440135650722
1519,0.007382278523563689
1518,0.0073821169114766565
3380,0.0073790462818230365
1697,0.007378884669736004
4163,0.007347531924851673
4158,0.00734737031276464
1831,0.007337673587542682
1415,0.007337511975455649
1423,0.007337350363368617
1422,0.007337188751281584
1412,0.007337027139194551
1421,0.007336865527107519
1410,0.0073367039150204864
6476,0.007336542302933453
1408,0.007336380690846421
3081,0.007312623714052624
2408,0.007273836813164791
2407,0.007273675201077759
2096,0.007190444976255953
1060,0.007190283364168919
1069,0.007190121752081887
2094,0.007189960139994855
2092,0.007189798527907822
4360,0.0071353352545778246
4359,0.007135173642490791
1912,0.007122244675528181
1903,0.007122083063441149
2543F,0.0070965483536899925
2375,0.0070802255328996965
2671,0.007079579084551565
6178,0.007075700394462783
1738,0.0070317419067899055
2705,0.007031580294702873
2704,0.007031418682615841
2702,0.007031257070528808
0702,0.006973561555458157
1204,0.0069633799939751015
0703,0.0069527135962309475
1986,0.006933643369961097
1977,0.006933481757874065
1976,0.0069333201457870315
0704,0.006931865637003738
1207,0.0069297646798723135
3159,0.0069169973249967355
3922,0.006916835712909703
0705,0.006911017677776528
0706,0.006890169718549319
6253,0.006869321759322109
3458,0.006856231180272465
3425,0.006856069568185433
1038,0.006828595513389885
1984B,0.006763304230228701
1460,0.006754900401703004
1459,0.006754738789615971
3122,0.006672963073577458
1910,0.006672801461490426
4456,0.006625933956250962
4455,0.006625772344163929
4454,0.006625610732076896
4449,0.006625449119989864
4452,0.0066252875079028314
2726F,0.006556763983000994
2455,0.006518623530461293
2634,0.00651846191837426
2306,0.006518300306287228
3234,0.006512805495328118
5714,0.006485816276793668
3466,0.00648161436253082
4253,0.0064764427757457756
6755,0.006476281163658742
6754,0.00647611955157171
1242,0.006475957939484678
2546,0.006457372549475924
2553,0.006457210937388892
2548,0.0064570493253018595
2544,0.006456887713214826
6179,0.006435716529813552
2537F,0.006414868570586342
6448,0.006411474716758656
1980,0.006403878948668122
6112,0.00640371733658109
3085,0.006386263231181566
2575,0.006386101619094533
2319,0.0063321231820256335
3607,0.006317578094192696
1066,0.006317416482105664
1065,0.0063172548700186305
9103,0.006317093257931598
2924,0.0063111136107113905
5758F,0.0063014168854894324
2801,0.006231115627630237
1768,0.006230954015543204
3259C,0.006221095678234214
6648,0.006220934066147181
2422,0.006205742529966114
1949,0.006184894570738904
2771,0.006184732958651871
2770,0.006184571346564838
2769,0.006184409734477806
1737,0.006184248122390773
6082,0.006165985956556086
2568,0.006142713816023386
2567,0.006142552203936354
2566B,0.006142390591849321
2565,0.006142228979762288
2564B,0.006142067367675256
4062,0.006075159963643745
2864,0.006074998351556712
2338F,0.006026029889185824
2318G,0.0060051819299586145
1467,0.00600308097282719
2106,0.005982071401512948
6361,0.005940375483058528
2660,0.0059238910501812
3078,0.005923729438094167
1541B,0.0059235678260071345
1493,0.005923406213920102
1492,0.005923244601833069
5296B,0.0059230829897460365
1490,0.005922921377659004
3080,0.005922598153484939
6352,0.0059195275238313185
4357,0.005915163997481437
1455,0.005915002385394405
4355,0.005914840773307372
6353F,0.005898679564604109
3481,0.005894639262428293
6354,0.005877831605376899
5208,0.005873791303201083
6355F,0.005856983646149689
6356F,0.005836135686922479
6357F,0.00581528772769527
1260,0.005803490045341887
6434F,0.00579443976846806
2457,0.005789268181683015
3244,0.005781510801505449
6359F,0.00577359180924085
0531,0.005715249845822069
4341,0.005705714732687144
4292,0.005705553120600111
4287,0.005705391508513079
9059,0.005705229896426046
4319,0.005705068284339013
1472,0.005704906672251981
4290,0.005704745060164948
4288,0.005704583448077915
4289,0.005704421835990883
4342,0.00570426022390385
4313,0.0057032905513816545
1453,0.005703128939294621
4311,0.005702967327207589
2750,0.0057028057151205565
2768,0.005702644103033523
2779,0.005702482490946491
2783,0.005702320878859459
2781,0.005702159266772426
1117,0.005701997654685393
0511,0.005694401886594859
0501,0.005673553927367649
0601,0.005652705968140439
0611,0.00563185800891323
0621,0.0056110100496860205
2200F,0.005601151712377029
2467,0.005600828488202965
2337F,0.005580303753149819
2778,0.005570930252101927
2775,0.005565920277403915
1483,0.0055400623434786935
4107,0.005417237157333892
4106,0.005417075545246859
1448,0.005400914336543596
1447,0.005400752724456563
4344,0.00538766214540692
4345,0.005387500533319887
1347,0.00537537962679244
5255,0.005354854891739295
1973,0.005354693279652263
1972,0.00535453166756523
1971,0.005354370055478197
1489,0.005335138217121314
3126,0.005323017310593867
6601,0.005293442298666895
2401F,0.005272594339439685
6608G,0.005251746380212475
6856B,0.005240110309946125
1495,0.005239948697859093
5297B,0.00523978708577206
1480,0.005239625473685027
1498,0.005239463861597995
1479,0.005239302249510962
1478,0.005239140637423929
1477B,0.005238979025336897
2986B,0.005237847740727668
2987,0.0052376861286406355
2294B,0.005237524516553603
1283B,0.005237362904466571
1919,0.005219747186980013
1918,0.005219585574892981
1917,0.005219423962805948
1916,0.005219262350718915
1915,0.005219100738631883
1914,0.00521893912654485
1913,0.0052187775144578175
2043,0.00521586849689123
2042,0.005215706884804197
2041,0.005215545272717165
1339,0.005215383660630132
2039,0.0052152220485430995
2038,0.005215060436456067
2037,0.005214898824369034
1135,0.005177081596003398
3299,0.005176273535568235
1172,0.005174010966349778
1098,0.005173849354262745
1343,0.005163021344431559
2159B,0.005153163007122568
2730,0.0051530013950355355
1160,0.005130860539112065
1497B,0.005130698927025032
1578,0.00511647706336616
6424F,0.005100639078836962
2648,0.005098376509618505
1178,0.005095790716225983
2782,0.00509562910413895
2784,0.005095467492051918
2776,0.005095305879964885
2754,0.005095144267877852
2748B,0.00509498265579082
1975,0.005091427189876102
6209,0.005079791119609752
4207,0.005064761195515717
4206B,0.005064599583428685
4205B,0.005064437971341652
4228,0.0050642763592546195
0722,0.005058943160382542
0723,0.005038095201155333
2671F,0.005019833035320645
0724,0.005017247241928123
6412F,0.005007065680445067
0636,0.004998985076093435
0725,0.004996399282700913
2607,0.004994298325569489
2606,0.004994136713482456
2605,0.004993975101395424
2602,0.004993813489308391
2601,0.004993651877221358
2600,0.004993490265134326
2599,0.004993328653047293
2614,0.00499316704096026
2598,0.004993005428873228
3074,0.004992843816786195
3046,0.004992682204699162
2625,0.00499252059261213
2624,0.0049923589805250974
2623,0.004992197368438064
2622,0.004992035756351032
2621,0.0049918741442639995
2620,0.004991712532176967
2619,0.004991550920089934
2618,0.0049913893080029016
2617,0.004991227695915869
6014,0.004986217721217857
2908B,0.004976844220169964
2292B,0.004976682608082932
2988,0.004976520995995899
2895,0.004976359383908866
2905,0.004976197771821834
2899,0.004976036159734801
9703,0.004975874547647768
9702,0.004975712935560736
3042,0.0049755513234737035
0726,0.0049755513234737035
9729,0.00497538971138667
9701,0.004975228099299638
9728,0.0049750664872126055
9727,0.004974904875125573
9726,0.00497474326303854
9725,0.004974581650951508
2991,0.004974420038864475
3062,0.004970864572949757
6437F,0.0049653697619906475
3354,0.004963592029033288
3150,0.004963430416946256
1569B,0.004953410467550232
6308F,0.004944521802763438
1747,0.004931269611626762
1010,0.004931107999539729
3229,0.004930946387452696
3606,0.004930784775365664
1746,0.004930623163278631
6309F,0.004923673843536228
4349,0.004913815506227237
4347,0.004913653894140204
1482,0.00491155293700878
6310F,0.004902825884309018
6311,0.004881977925081808
6312,0.004861129965854598
2744,0.0048501403439363796
2992,0.00484222135167178
2900,0.004842059739584748
2982B,0.004841898127497715
6313,0.004840282006627388
6314,0.0048194340474001784
6423F,0.004750910522498342
1561,0.004745415711539232
1560,0.0047452540994522
1559,0.0047450924873651676
1558,0.004744930875278134
1557,0.004744769263191102
4268,0.0047434763664948405
4261,0.004743314754407808
4072B,0.004743153142320776
2842,0.0047429915302337426
4259,0.00474282991814671
9047,0.004742668306059678
5024,0.004730062563271132
3639,0.004726991933617512
1529,0.004722951631441696
5025,0.004709214604043922
3100,0.0047066288106514
3118,0.004706467198564368
2720F,0.004699517878821964
5026,0.004688366644816712
3903,0.004684649566814962
3902,0.00468448795472793
3920,0.0046843263426408965
2817,0.004541946093965146
2816,0.004541784481878114
2815B,0.004541622869791081
2736,0.004541461257704048
2814,0.004541461257704048
2813B,0.004541299645617016
2735,0.004541299645617016
2162,0.004483765742633398
5090F,0.004377263377278892
5092F,0.0043564154180516824
6024,0.004352698340049932
6022B,0.004352536727962899
6023,0.0043523751158758665
2919,0.004340739045609517
4505,0.004340577433522484
4500,0.004340415821435452
3468,0.004340254209348419
1926G,0.004321507207252633
2165F,0.004300659248025424
5817F,0.004279811288798214
2756,0.0042672055460096685
5825,0.004258963329571004
5710F,0.004258640105396939
1743,0.004247165647217622
2170,0.004246680810956524
2554,0.004246519198869491
6413F,0.0042407011637363165
5826,0.0042381153703437945
1103,0.004230519602253261
1755,0.004230357990166228
6066G,0.004219853204509107
5823,0.004217267411116585
6484B,0.0042059545650243
1110,0.004196419451889375
1984G,0.004192379149713559
3600,0.004188823683798841
5824,0.004175571492662165
2254,0.004173955371791839
6483B,0.004173793759704806
5860,0.004154723533434955
2558,0.004153592248825727
1961G,0.004133875574207745
6657,0.004122077891854363
1143,0.004119168874287775
9783,0.004119007262200743
9627,0.004118845650113711
9626,0.004118684038026678
9631,0.004118522425939645
9607,0.004118360813852613
9608,0.00411819920176558
1962F,0.004113027614980535
3298,0.004102522829323415
2248,0.004102361217236381
2166F,0.004092179655753325
2147B,0.004076826507485225
2146,0.004076664895398193
2145,0.0040765032833111605
2144,0.004076341671224127
2143B,0.004076180059137095
2142,0.004076018447050063
2140,0.004075856834963029
2109B,0.004075695222875997
2138B,0.004075533610788965
2137,0.004075371998701932
2136,0.004075210386614899
2120,0.004075048774527867
2119,0.004074887162440834
2118B,0.004074725550353801
2117B,0.004074563938266769
2116B,0.004074402326179736
3325,0.004072139756961279
1964F,0.004071331696526116
6659F,0.004062281419652289
2153,0.004057756281215375
1344,0.0040575946691283424
5853G,0.0040504837372989065
2647,0.0040438576417305685
5258,0.004006848473800095
6650G,0.004002161723276149
2849,0.003997313360665169
1334,0.003997151748578137
1744,0.003996990136491105
1150,0.00398567729039882
3919,0.003985515678311787
5058F,0.0039795360310915795
5059,0.0039586880718643705
5082,0.003939617845594519
5060,0.003937840112637161
9683,0.003934446258809475
9682,0.003934284646722443
9685,0.003934123034635409
9680,0.003933961422548377
9679,0.003933799810461345
9681,0.0039336381983743115
9677,0.003933476586287279
9659,0.003933314974200247
